temperature_C,pressure_mTorr,gas_flow_sccm,rf_power_W,deposition_time_s,chamber_humidity,yield_percent
378.51179969799557,94.1378945971072,183.6846310084127,954.8083911772059,307.53106234737896,20.55953035849344,79.27700810740687
307.86844838313016,269.61860559141445,155.3281216574337,647.8211162803192,248.20103994485322,77.489249897265,75.21971365973737
361.4880310328125,152.0938223956295,423.5526100886552,372.99080821389396,501.5227449258311,64.41166514777706,74.89189989598958
379.21825998469865,318.1635210125714,355.7983380283332,674.7128002607087,119.00282223542153,25.043013935828135,90.10729865637902
263.60069499437276,67.7899506883744,156.2773921172948,662.3580678380087,284.2696895070081,44.914428126723585,88.60474798811596
222.01038490553535,330.92114123798757,219.6472231447047,637.2326221566888,291.1368104965772,62.00272847477054,82.84294468814636
245.58703250838835,148.8152987188741,278.02029376975923,243.4835861994718,313.11182649165704,77.40112955966296,79.34748527024297
285.42155772525126,10.119037872911239,287.66302577318913,671.1101194104947,525.1289951932595,29.848483616683556,75.26987935557733
363.60295318449863,72.19866826034642,449.9274778482716,487.1480072630497,177.8101099088107,27.66399691561724,94.32997011474538
372.1461166512687,467.4715351391961,221.25475982624735,116.73285276073003,115.57851369662728,48.340823195712716,71.41174968921098
201.39042610623815,435.0037731665253,458.83581372523054,585.7880384327457,393.61656992339834,78.08593362430935,76.90428434742778
302.14946051551317,124.46842569775605,248.61540214390533,990.3400706965758,153.87061648814546,78.28275291548063,90.93095381670531
283.4822006297558,391.4022332272907,385.86770365655923,414.7656317595852,100.46332636149467,33.67488446317456,87.43625919687996
244.42156209414605,308.2000806552474,468.6144439932752,969.0032964867924,290.39057910836885,39.16082887828744,95.42856024637976
223.97307346673657,485.74330861043603,458.4090667834699,186.5851674963351,178.60907266339612,74.48191913867927,80.43998430435867
267.5230342807256,193.06677317168896,75.62879028305652,759.2051042805756,255.05697418871117,64.09048945112386,87.46441147758105
388.5819407825038,343.9157001334139,142.56693273945643,202.8969951965518,200.24398325532704,78.3389857194571,76.95408803099659
264.64058640415107,41.132503987720106,264.6074414895238,346.2144161997468,110.0236898706445,73.58890178093326,91.36031683742725
303.7581243486732,204.1611999400389,244.19943047889828,613.756751789912,362.58748957906886,32.9057630188246,90.32234935766225
340.6037917790356,482.27065398220844,338.4012491767432,633.501724579074,74.58994574132227,65.583611564761,82.63328265035805
272.7259204758588,274.10062848055907,475.1190728714355,797.6901855107541,581.8426879169757,22.913913893606995,83.93887335153569
394.35641654419214,151.06095663407385,100.58212007507697,653.7802665046953,244.31848173688178,69.06996672448844,82.74379837834378
392.48945898842226,68.93277193301736,253.3363993104082,634.2532339425047,435.385055664494,56.09340574667649,73.574909988759
250.35645916507283,354.7288866889499,136.58496704921268,921.1177782902245,497.59595117562293,77.36605775818771,74.19958050603616
299.4497011784771,325.9794612805661,452.3484192790764,506.9446769882415,210.71658959135976,77.6019473281447,84.34348424093172
260.17566196335395,193.22996966584955,484.06108361074376,302.7392008255495,464.3189029194368,23.048906541461317,89.21206794128672
256.9680988754935,475.9612624142588,265.41575685065754,245.60972652126722,509.50726192934314,29.63128913334607,67.06381459433548
207.37738947090656,20.879378364046655,96.80463397766333,459.9951371285498,190.3113062582713,49.0524228391215,93.62512906176745
321.91286679597937,158.82468729959464,403.382600025203,741.4774796743262,595.9471255238793,72.76961149676895,78.91714737483238
300.5358046457723,461.3240482867949,363.71360772157954,138.2891364369108,71.17188873472826,68.86670853776339,85.26534637703132
210.29575024999787,167.25836477652578,209.60187197463972,216.1480478584655,177.18025932719218,77.86220158110672,86.11535159325311
255.72929284732228,133.6038885890335,449.33336328603355,195.50211409327548,481.21120838957614,57.08504702668045,85.71588566329432
381.65317719333075,271.7680008663112,489.1243504022182,626.725137746313,164.83075353010653,35.39381117369724,89.52384213435312
247.9123781333945,413.6628574610636,301.03423210858796,318.57818547813963,437.0603261853515,21.50639837031064,75.15458505120068
228.9789744182446,60.54191283039692,304.57756010493154,249.63348547125685,521.986418690768,33.37558944323293,82.54261452996488
297.8905520555126,472.0801477264107,183.88107730120004,633.49364776872,577.9757072225005,60.51639187721748,70.48923993467733
397.13009082212017,399.58571177877036,313.02771619249137,785.1789239071413,316.09365831614554,75.57648940058078,75.88906771692261
248.41105430230007,98.81262522026046,247.83904423618094,398.9394248073979,584.3989264103434,39.25422003849589,80.6397446406865
334.4271094811757,358.8839009870997,185.98596211762336,620.3841451089365,282.27604020810645,72.54225981735772,76.29820530333589
352.32392306574354,198.629774092403,80.23333843575558,188.31197187951418,177.78914142416832,43.69389490046939,82.43829976057957
247.52750879847994,207.12439225739615,163.7185368691062,941.671927411813,337.5178006657516,38.49627496211302,89.74966386673918
345.64326972237194,393.8121452950445,139.03459235494898,403.20656678329556,410.90455192820605,50.530654568349085,73.47390474990158
273.55662654385065,481.7645559105588,293.918893049277,997.7551238561512,307.3001906669696,46.53640954457691,79.62832728272173
326.4611661187159,72.06137769512503,320.75150979361723,980.7289802648039,366.1651197420675,74.82799211102109,92.54451197606862
326.7059421521789,216.10881607062151,323.8572759377074,800.9411044022304,284.86096137268186,48.09541684448759,85.31661231523002
307.15493681495167,245.66138796130872,224.6814504705556,118.06038586627004,343.3714551714749,36.64012323338453,84.73503965595403
218.05795401088167,194.39279030794881,239.5533801584732,589.127428345927,574.4016628511432,70.55393465011421,74.18777650959004
367.0604991178476,187.96267062095026,425.407293338288,178.15277839601035,329.9088223696193,79.924970699574,82.3459772519271
264.1560129943472,35.61164710518231,264.30476608272306,905.6242233653645,196.71700171700053,58.890285150879436,93.29132681494345
237.30370207997083,345.91392407568543,494.4979994617051,810.6726273826627,469.7231756167882,35.02768213618152,87.87017696849054
208.1550283109528,223.74506438882224,247.8277535039892,975.1063389361146,242.29560720203665,34.32890462079076,92.69017577920947
318.1785886376484,105.44896329552411,342.3114250780275,647.5446578348159,500.75187224355096,23.462401772915587,86.95407227023857
335.5128723684565,409.8564161280135,72.6633495470281,569.9555240359042,90.69467405129798,24.63758231084509,86.00570348245549
203.31756578557122,403.2547665942977,344.0029659884649,567.0764703499489,239.37610763869333,74.89898571096575,81.96547014324747
302.4186116598562,248.33189776355798,433.1418774867528,447.8035370089104,110.9543504607453,25.789226422973034,99.0
245.2991550395876,156.24082396240266,474.1060273399833,521.8210605062269,106.07162509274899,49.060630896606725,99.0
329.03455808189,322.66543564026165,498.7942752378967,671.8713248218153,415.5303619531161,61.887306781590695,79.13657208728138
234.87328580099827,151.1945465309275,176.9803905421549,939.6528468006494,268.080792730948,71.02128696641618,88.55391934194786
338.1875476204932,125.6438858586189,308.91652917157256,636.295904430428,530.5986286719608,30.27625701522364,75.81325355415053
277.3470692601075,367.95218047290007,252.82309348946632,871.4043480856304,338.85877445170576,46.26672074752141,79.70891657508818
387.3459977473469,29.759367463265843,303.717866258827,876.5019201722506,219.48533943303266,35.08881170082665,85.414166521258
227.50418882919865,56.43655080695104,120.85383073543099,566.9494082634333,449.2799994995852,35.3493853979961,85.4916937730461
268.2132702100517,13.32620527155899,435.26730766817366,412.7226773478595,396.9690674562778,38.23035844920055,89.50784651881703
222.6947042481178,84.94216137295881,459.30602450506444,675.6164859988729,491.7810952477698,55.22697286510804,81.50111467918853
384.9387236557126,43.805104268125135,252.34774840081514,501.2896077233585,407.5376692246179,20.994648301135292,76.37860437737943
375.4678706761962,497.94316021216014,176.1934377081096,173.2967805897396,150.18724523341695,44.525977178931676,64.05019994142951
251.58832554303112,151.5168852775039,113.37504244385555,440.0281903891903,421.96742034021565,31.209808113967554,84.88205727487862
331.9968092068358,83.14132620793116,357.694171150012,994.6649242443924,271.43656671253757,78.02711051075809,90.48254915888342
363.4444400402432,128.0881664179998,190.50432782933083,143.6606830236585,310.09723633908675,54.96374955501862,72.15614299967484
311.0401623198925,468.70153005466597,459.2923564610249,727.000220710834,557.6448708981661,72.08572812981936,69.05453722945525
305.9301156712013,264.8785092819539,351.9556136801915,857.0698345641224,254.38058500078338,31.741399206176723,95.23956652078311
248.37045818009034,188.76086719084986,340.5583963284083,683.8533131278408,390.45793721505294,68.60094195942727,84.10696417940376
218.62055356117983,437.96181437551746,301.7309521542084,612.773408046961,256.28013604260934,44.886947678314,81.73775601702037
379.44315159066537,203.5452325690259,70.59935274292653,736.7989752808818,111.15284209320754,30.661681330964146,84.94566270011335
380.0836114326661,174.15419927927093,469.36509605851415,486.40846356969007,304.9036847060823,65.67471214329397,88.51209400627103
326.62029145465357,111.56843604937042,332.571871984757,182.22556357798908,382.413212408212,65.72066585691685,78.6265292165925
267.80595820974014,195.12044371561163,497.3278925223997,966.1345788730436,280.0517777003033,79.75327441184366,94.0311197369937
269.84191492253217,165.17533444829374,291.81038214779915,489.0706929857765,270.95973972621954,66.85623570788984,89.0208118586731
345.1911357740479,341.8789400560891,369.54990135779593,698.8503134512158,503.00439750297437,28.71603487562767,75.77811252849413
379.4220519905154,151.89552528865627,75.29430103979998,578.1793932003657,76.02999303631391,39.35268450714369,90.65763154417915
377.4172848530235,292.8278757470551,334.2812795705349,149.2057647797991,219.61611423966477,47.10361503746876,84.07445180235914
355.97510917152476,42.28716086566663,394.09232521566076,957.4719408932847,498.3489233036943,27.599168342587706,88.4692155971596
328.4063292308576,103.73168678129204,400.3314326836508,813.283503502891,557.0862802500285,67.28233846686884,79.27113336064657
216.82799299900978,209.6285830895609,396.55024350362845,234.18810502245543,282.64177635404724,51.601912274755186,90.37839710691321
232.32574281892275,469.10513441526075,151.82718228215046,983.4839886594401,539.9488913258813,76.66697414574521,73.08283393221589
379.7108377054158,194.85347300069074,488.92931492235164,763.2112349545371,167.42226594751764,55.35848867154922,98.48515083702745
321.285811931918,335.3963193879187,497.8319542812224,525.0894853854779,179.5706166444932,51.37394502429523,87.8174978962756
201.83941032332592,134.99273898648508,84.01814382272057,650.2330509036159,516.9433433557939,24.28550917597186,82.49443990012904
220.29430857320642,72.24645222688355,471.4008902652908,196.06301381313776,547.7591803239338,28.960754296674665,83.64048955659443
332.70035382161115,38.68293403922456,180.2521374369662,604.3703590140499,180.31511469984045,70.97156460584907,91.47361837348676
201.01231676924374,159.65261428594818,360.17783678793415,166.29496481535347,92.03506258304999,79.4405586695485,98.93716787470974
232.16161028349973,87.2539031304849,202.14991433125945,590.3697314073718,108.77503400985539,44.91074815389617,93.69044778224927
309.7467578733172,95.26511952790085,485.4894455179047,597.4261198865069,201.14565110323616,68.60516502349574,93.02897444347623
338.3790395385387,382.77206110960554,95.67673623659097,886.9949066446695,471.18250165926924,57.655145979839105,74.02802032985166
330.3922519005201,17.760654762988366,273.98606763036923,752.5517502450646,335.3955870099927,77.54355642030282,85.34715280478335
244.85386189211195,283.32696161036284,242.62150637393358,324.59715299360806,306.0179748110956,34.2882341266456,77.12023631135322
342.4358442695072,195.93607649079775,196.71055352509322,899.5835279690712,375.4355628296405,52.690144580476584,77.88064275607263
247.44981749936002,258.2094999551881,340.49029589606687,615.9183983632053,540.7204812695805,44.52774910055574,82.88703455245872
265.07993963185356,285.7868162351554,108.97508453975037,645.7415307166303,108.8324049654551,52.502958556580914,94.63366869323148
349.29828102360483,163.55017028406633,372.4980881601636,252.08323229996049,435.1510289237539,36.13148500513131,74.58787116818444
329.92657980944296,154.60334149029978,491.2664557121543,871.9962363722026,560.4670566539188,49.86476976294464,87.42213071873225
369.84468209883556,369.3669061741038,412.0514215108836,937.8686035148896,175.209022549536,57.48824880348591,86.9751766128381
331.5225784600687,436.925724179367,437.0075388092954,797.4915845454174,512.3970506193906,24.872953039969524,70.70759843924147
313.6617206670943,104.36499990467867,211.83653443055113,946.6772073805056,436.9333438101312,64.5792352884574,82.10155231688564
218.7349535656185,57.833192662222984,196.19897291654843,372.0699137101113,67.81300947949813,62.39137778962504,91.22291480397618
273.5431606118867,449.9199451320927,282.67175961055995,875.007251526494,185.07030739554924,72.82745608708912,82.14200229020561
253.04047353634508,181.44877718722535,70.5769766430227,540.0038285773683,387.15617088377564,45.55139310859553,75.6025433254467
248.7979286758167,280.14552142477896,475.4111605054397,247.52548264922643,331.2961833252543,23.700147956883065,88.20720579755766
394.60211095048913,186.1761408148017,114.7033278572865,701.920539130061,345.08557636450763,47.68766774130121,79.07985971244024
278.6195449333521,71.64314480956514,456.35586762564157,715.708243635291,185.24242928768425,28.256550323717686,95.73435882523286
378.40931103542266,298.77250602438676,87.61199990016007,358.23206238102114,424.5018741826584,58.84680881130907,67.81508006039496
326.2277251994526,267.31901736711853,420.18121745535205,124.74399846481306,203.86592030585953,22.82789144787835,85.60730962341779
358.96226070832967,109.46684400368663,118.38313664519681,279.862533177007,270.2948818983651,42.43978437366171,82.60513181904379
300.5274186210384,231.41583187961615,67.15922634116271,459.79979290649806,259.21459457524116,24.970573909249723,76.79938131491524
315.38077692527185,400.50427696766644,373.7702526167339,250.8066199538817,422.8935119447452,20.2019860442962,77.22522122794499
298.5035387637728,299.30879052286673,176.11938507849274,274.62695341564375,108.73649130893739,77.63343343409551,79.64767034418622
239.0485975596089,57.48949026282748,371.5232687529573,452.2515979440426,170.9926265617,79.76764088157681,93.75168820247276
344.4904230523011,278.53053364227617,299.7883627127689,965.6079528777043,168.26841816993664,53.33017709190878,89.85902183548748
256.15447248817117,354.34176665189756,98.96332560352951,787.8191638668835,118.54932402248346,34.337350996729036,89.64305375053688
204.86319328629077,398.42466883256816,469.4585329855237,387.7735611039077,172.1012885716879,74.66594220851945,82.43476805271848
329.09445918143354,318.2676135307907,253.5413786435649,956.4436620266933,387.81254467861135,75.3821958245664,86.60367207956072
235.4221358814098,84.80250062498403,380.5012750094096,681.0821130328594,455.37081227206164,71.27053347024236,81.81220127152112
388.09171687058284,357.98490062917875,275.4592574070313,509.90468017612613,416.5638613633262,52.662199074042924,65.87791602931776
390.78571540051746,341.897504579943,321.9626637325421,521.4701790596324,316.60159450967643,24.482129653761646,83.62864990278679
382.9728780440897,21.96917264091028,186.2481165605116,469.6700210518527,88.31466839187436,25.30633565220787,90.04273544900342
274.0317400510889,211.75635711921916,140.16213680155263,309.69284729134574,577.8637857708585,73.79718726275931,66.37301925346503
203.09132330577347,173.14562101156292,294.15659153363055,447.9689729923351,150.76128885224566,72.54961084743377,93.54577423007693
385.6637125175451,338.0119114842853,248.0985378369509,575.1067456390533,420.9475400190623,46.06383495087306,70.82368934567899
285.6368296634629,115.90654803235115,225.5509460452699,575.2246156571989,552.9609323603399,39.68927716858552,72.95042577546121
393.33096380873394,299.52724225738666,352.65523779258035,785.5632119912661,436.7996318297338,58.64743520864613,72.65214632340368
392.7239954178506,457.47092128894445,360.72798440501117,422.9180714416173,177.74680570203313,68.41927689533149,72.94445896005843
